score,SMILES,Name,idx,cycle
0.869,N#CNC(=N)n1c(Cn2cnnc2N)nc2cc(=O)[nH]cc2c1=O,14982074_5112486_227173267,53,0
0.869,COc1ccc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2c1,1604577_5112486_227173267,53,0
0.869,Cn1nnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c21,104643604_49587762_1483569,53,0
0.869,N#CNC(=N)n1c(Cn2cnnc2N)nc2[nH]c(=O)ccc2c1=O,84252933_5112486_227173267,53,0
0.869,O=c1c2nonc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967421_49587762_967442,53,0
0.868,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccnnc2c1=O,19854095_5112486_227173267,53,0
0.868,Cn1cnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c21,77271318_49587762_1483569,53,0
0.868,N#CNC(=N)n1c(Cn2cnnc2N)nc2ncncc2c1=O,967326_5112486_227173267,53,0
0.868,COC[C@@H](O)Cn1c(Cn2ncnn2)nc2c(OC)cccc2c1=O,389612_2263862_31319659,53,0
0.868,Nc1nnn(Cc2nc3nscc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)n1,22861807_49587762_4294607,53,0
0.866,Cn1cc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2n1,35937644_5112486_227173267,53,0
0.866,O=c1c2nsnc2nc(CN2CCNCC2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_19735199,53,0
0.866,N#CNC(=N)n1c(Cn2cnnc2N)nc2nccnc2c1=O,967253_5112486_227173267,53,0
0.866,Nc1nncn1Cc1nc2nsnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_227173267,53,0
0.866,COC[C@@H](O)Cn1c(Cn2cnnn2)nc2c(OC)cccc2c1=O,389612_2263862_967442,53,0
0.866,Cc1ccnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c12,2585537_49587762_1483569,53,0
0.866,O=c1c2n[nH]nc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4621099_49587762_31319659,53,0
0.865,N#CNC(=N)n1c(Cn2cnnc2N)nc2nnccc2c1=O,4202687_5112486_227173267,53,0
0.865,Cc1nsc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c12,3349006_5112486_227173267,53,0
0.864,O=c1c2[nH]cnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,2580801_49587762_31319659,53,0
0.864,O=c1c2csnc2nc(Cc2nnn[nH]2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_5178980,53,0
0.864,O=c1c2nccnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967253_49587762_31319659,53,0
0.864,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cc3nnn[nH]3)nc12,389612_1225225_5178980,53,0
0.864,O=c1c2n[nH]nc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4621099_49587762_967442,53,0
0.864,N=C(CO)n1c(Cn2cnnc2N)nc2cc(F)ncc2c1=O,95707580_4682886_227173267,53,0
0.863,Nc1nncn1Cc1nc2ccccc2c(=O)n1C(=O)CO,47985_4692578_227173267,53,0
0.863,Cn1nnc([C@H](O)Cn2c(CN3CCNCC3)nc3c(cnn3C)c2=O)n1,19850925_1225225_19735199,53,0
0.863,O=c1[nH]nc(Cc2nc3n[nH]nc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,4621099_49587762_19089113,53,0
0.863,O=c1c2ccnnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4202687_49587762_31319659,53,0
0.862,O=c1c2cccnc2nc(CN2CCNCC2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,331646_49587762_19735199,53,0
0.862,O=c1c2nccnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967253_49587762_967442,53,0
0.862,N#CNC(=N)n1c(Cn2cnnc2N)nc2nncnc2c1=O,39083028_5112486_227173267,53,0
0.862,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CN3CCNCC3)nc12,389612_1225225_19735199,53,0
0.862,O=c1c2[nH]cnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,2580801_49587762_967442,53,0
0.862,O=c1[nH]nc(Cc2nc3nnccc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,4202687_49587762_19089113,53,0
0.861,N=C(CO)n1c(Cn2cnnc2N)nc2ccncc2c1=O,333065_4682886_227173267,53,0
0.861,Cn1cc2c(=O)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(Cc3n[nH]c(=O)[nH]3)nc2n1,35937644_49587762_19089113,53,0
0.861,O=c1c2ccnnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4202687_49587762_967442,53,0
0.909,COc1cncc2nc(C(O)O)n(C[C@@H](O)c3nnn(C)n3)c(=O)c12,35270322_1225225_6660936,53,1
0.899,N=C1NCCN1Cc1nc2nscc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_1483569,53,1
0.894,Cn1nnc([C@H](O)Cn2c(CNC3=NCCN3)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_1592098,53,1
0.892,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccccc2c1=O,47985_5112486_227173267,53,1
0.889,O=c1c2csnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_31319659,53,1
0.889,N=C1NCCN1Cc1nc2nsnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_1483569,53,1
0.888,N#CNC(=N)n1c(Cn2cnnc2N)nc2cnccc2c1=O,165882_5112486_227173267,53,1
0.887,O=c1c2csnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_967442,53,1
0.886,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CN3CCNC3=N)nc12,389612_1225225_1483569,53,1
0.886,O=c1[nH]nc(Cc2nc3nscc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,22861807_49587762_19089113,53,1
0.885,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cn3cnnn3)nc12,389612_1225225_967442,53,1
0.885,Cc1cc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c2cn1,34337536_5112486_227173267,53,1
0.885,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cn3ncnn3)nc12,389612_1225225_31319659,53,1
0.883,N=C1NCCN1Cc1nc2ncccc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,331646_49587762_1483569,53,1
0.883,N#CNC(=N)n1c(Cn2cnnc2N)nc2ncccc2c1=O,331646_5112486_227173267,53,1
0.883,N=C1NCCN1Cc1nc2nonc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967421_49587762_1483569,53,1
0.883,Cc1cnc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c2c1,26441149_5112486_227173267,53,1
0.882,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cc3n[nH]c(=O)[nH]3)nc12,389612_1225225_19089113,53,1
0.882,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccncc2c1=O,333065_5112486_227173267,53,1
0.88,N#CNC(=N)n1c(Cn2cnnc2N)nc2cccnc2c1=O,330903_5112486_227173267,53,1
0.88,COC(=O)[C@@H]([C@H](C)O)n1c(CN2CCNC2=N)nc2c(OC)cccc2c1=O,389612_34924610_1483569,53,1
0.88,O=C(O)[C@H](CO)NC(=O)n1c(C(O)O)nc2nscc2c1=O,22861807_2626461_6660936,53,1
0.88,Cc1cc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2cn1,39066258_5112486_227173267,53,1
0.88,O=c1c2nsnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_31319659,53,1
0.879,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CNC3=NCCN3)nc12,389612_1225225_1592098,53,1
0.879,COc1nccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CN3CCNCC3)nc12,72319657_1225225_19735199,53,1
0.878,N#CNC(=N)n1c(Cn2cnnc2N)nc2cncnc2c1=O,11804330_5112486_227173267,53,1
0.878,N#CNC(=N)n1c(Cn2cnnc2N)nc2cc(F)ncc2c1=O,95707580_5112486_227173267,53,1
0.878,Cc1ccc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2n1,2585538_5112486_227173267,53,1
0.878,COc1cncc2nc([C@H](O)[C@@H](C)O)n(C[C@@H](O)c3nnn(C)n3)c(=O)c12,35270322_1225225_1695857,53,1
0.878,O=c1c2nsnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_967442,53,1
0.877,N=C1NCCN1Cc1nc2n[nH]nc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4621099_49587762_1483569,53,1
0.877,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccc(N)cc2c1=O,4880181_5112486_227173267,53,1
0.877,COc1nccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CN3CCNC3=N)nc12,72319657_1225225_1483569,53,1
0.877,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccc(O)cc2c1=O,2166823_5112486_227173267,53,1
0.876,O=c1c2csnc2nc(CN2CCNCC2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_19735199,53,1
0.876,N#CNC(=N)n1c(Cn2cnnc2N)nc2cnc(Cl)nc2c1=O,144544129_5112486_227173267,53,1
0.876,Cn1nnc([C@H](O)Cn2c(CN3CCNC3=N)nc3c(C(=O)O)cccc3c2=O)n1,153908_1225225_1483569,53,1
0.876,O=c1[nH]nc(Cc2nc3nsnc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,17327931_49587762_19089113,53,1
0.875,Cn1cc2c(=O)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(CN3CCNC3=N)nc2n1,35937644_49587762_1483569,53,1
0.875,Cn1nnc([C@H](O)Cn2c(CN3CCNC3=N)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_1483569,53,1
0.875,Nc1nncn1Cc1nc2nscc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_227173267,53,1
0.874,COc1ccc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c2c1,1715572_5112486_227173267,53,1
0.874,COc1nccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CNC3=NCCN3)nc12,72319657_1225225_1592098,53,1
0.874,N=C1NCCN1Cc1nc2nnccc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4202687_49587762_1483569,53,1
0.874,O=c1c2cccnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,331646_49587762_31319659,53,1
0.874,N=C1NCCN1Cc1nc2nc[nH]c2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,2580801_49587762_1483569,53,1
0.873,N=C1NCCN1Cc1nc2nccnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967253_49587762_1483569,53,1
0.873,N#CNC(=N)n1c(Cn2cnnc2N)nc2cc(O)ccc2c1=O,13352602_5112486_227173267,53,1
0.873,COC(=O)[C@@H]([C@H](C)O)n1c(Cc2n[nH]c(=O)[nH]2)nc2c(OC)cccc2c1=O,389612_34924610_19089113,53,1
0.872,Cn1cc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c2n1,2534276_5112486_227173267,53,1
0.872,Cc1ccnc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c12,2585537_5112486_227173267,53,1
0.871,N=C(CO)n1c(Cn2cnnc2N)nc2ccccc2c1=O,47985_4682886_227173267,53,1
0.871,O=c1c2cccnc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,331646_49587762_967442,53,1
0.871,N=C1NCCN1Cc1nc2ncncc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967326_49587762_1483569,53,1
0.871,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cn3cnnc3N)nc12,389612_1225225_227173267,53,1
0.87,N#CNC(=N)n1c(Cn2cnnc2N)nc2cnncc2c1=O,39083039_5112486_227173267,53,1
0.87,N=C1NCCN1Cc1nc2nncnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,39083028_49587762_1483569,53,1
0.87,COc1nccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cn3cnnn3)nc12,72319657_1225225_967442,53,1
0.87,Cc1cc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c2cc1O,96028999_5112486_227173267,53,1
0.87,O=c1[nH]nc(Cc2nc3ncccc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,331646_49587762_19089113,53,1
0.87,O=c1c2nonc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967421_49587762_31319659,53,1
0.87,O=c1[nH]nc(Cc2nc3nonc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,967421_49587762_19089113,53,1
0.869,N#CNC(=N)n1c(Cn2cnnc2N)nc2[nH]c(=O)ccc2c1=O,84252933_5112486_227173267,53,1
0.869,N#CNC(=N)n1c(Cn2cnnc2N)nc2cc(=O)[nH]cc2c1=O,14982074_5112486_227173267,53,1
0.869,COc1ccc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2c1,1604577_5112486_227173267,53,1
0.869,Cn1nnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c21,104643604_49587762_1483569,53,1
0.869,O=c1c2nonc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967421_49587762_967442,53,1
0.869,COC[C@@H](O)Cn1c(CN2CCNC2=N)nc2c(OC)cccc2c1=O,389612_2263862_1483569,53,1
0.868,N#CNC(=N)n1c(Cn2cnnc2N)nc2ncncc2c1=O,967326_5112486_227173267,53,1
0.868,Nc1nnn(Cc2nc3nscc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)n1,22861807_49587762_4294607,53,1
0.868,Cn1cnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c21,77271318_49587762_1483569,53,1
0.868,N#CNC(=N)n1c(Cn2cnnc2N)nc2ccnnc2c1=O,19854095_5112486_227173267,53,1
0.868,COC[C@@H](O)Cn1c(Cn2ncnn2)nc2c(OC)cccc2c1=O,389612_2263862_31319659,53,1
0.866,N#CNC(=N)n1c(Cn2cnnc2N)nc2nccnc2c1=O,967253_5112486_227173267,53,1
0.866,Cc1ccnc2nc(CN3CCNC3=N)n([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)c(=O)c12,2585537_49587762_1483569,53,1
0.866,Cn1cc2c(=O)n(C(=N)NC#N)c(Cn3cnnc3N)nc2n1,35937644_5112486_227173267,53,1
0.866,COC(=O)[C@@H](O)Cc1nc2c(OC)cccc2c(=O)n1C(=O)CN1CCOCC1,389612_20436848_14585673,53,1
0.866,Nc1nncn1Cc1nc2nsnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_227173267,53,1
0.866,COC[C@@H](O)Cn1c(Cn2cnnn2)nc2c(OC)cccc2c1=O,389612_2263862_967442,53,1
0.866,O=c1c2n[nH]nc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4621099_49587762_31319659,53,1
0.866,O=c1c2nsnc2nc(CN2CCNCC2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,17327931_49587762_19735199,53,1
0.865,N#CNC(=N)n1c(Cn2cnnc2N)nc2nnccc2c1=O,4202687_5112486_227173267,53,1
0.865,Cc1nsc2nc(Cn3cnnc3N)n(C(=N)NC#N)c(=O)c12,3349006_5112486_227173267,53,1
0.864,O=c1c2nccnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,967253_49587762_31319659,53,1
0.864,O=c1c2csnc2nc(Cc2nnn[nH]2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,22861807_49587762_5178980,53,1
0.864,O=c1c2n[nH]nc2nc(Cn2cnnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4621099_49587762_967442,53,1
0.864,N=C(CO)n1c(Cn2cnnc2N)nc2cc(F)ncc2c1=O,95707580_4682886_227173267,53,1
0.864,O=c1c2[nH]cnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,2580801_49587762_31319659,53,1
0.864,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(Cc3nnn[nH]3)nc12,389612_1225225_5178980,53,1
0.863,Cn1nnc([C@H](O)Cn2c(CN3CCNCC3)nc3c(cnn3C)c2=O)n1,19850925_1225225_19735199,53,1
0.863,Nc1nncn1Cc1nc2ccccc2c(=O)n1C(=O)CO,47985_4692578_227173267,53,1
0.863,O=c1[nH]nc(Cc2nc3n[nH]nc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,4621099_49587762_19089113,53,1
0.863,O=c1c2ccnnc2nc(Cn2ncnn2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,4202687_49587762_31319659,53,1
0.862,COc1cccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(CN3CCNCC3)nc12,389612_1225225_19735199,53,1
0.862,O=c1c2cccnc2nc(CN2CCNCC2)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,331646_49587762_19735199,53,1
0.862,O=c1[nH]nc(Cc2nc3nnccc3c(=O)n2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)[nH]1,4202687_49587762_19089113,53,1
