score,SMILES,Name,idx,cycle
1.261,CC(=O)N[C@@H](CO)C(=O)NC12CC(CO)(C1)C2,238609755_158173,48,0
1.252,O=C(CNC1=NCCN1)NC12CC(CO)(C1)C2,238609755_1592098,48,0
1.244,CC(=O)N[C@H](CO)C(=O)NC12CC(CO)(C1)C2,238609755_158174,48,0
1.233,O=C(CCc1c[nH]nn1)NC12CC(CO)(C1)C2,238609755_9471403,48,0
1.23,O=CNc1n[nH]nc1NC(=O)C12CC(O)(C1)C2,5380621_95347473,48,0
1.229,O=C(NC12CC(CO)(C1)C2)[C@]1(O)C[C@H](O)C1,238609755_1083812835,48,0
1.228,Nc1cn[nH]c1C(=O)NC12CC(CO)(C1)C2,238609755_26895189,48,0
1.227,CC(C)[C@H](NC=O)C(=O)NC12CC(CO)(C1)C2,238609755_398891,48,0
1.227,NC12CC(C(=O)Nc3n[nH]nc3NC=O)(C1)C2,5380621_12506690,48,0
1.226,NC1(C(=O)NC23CC(CO)(C2)C3)CC(F)C1,238609755_5839003,48,0
1.225,Cc1nc(CCNC(=O)C23CC(F)(CN2)C3)n[nH]1,51185_38343255,48,0
1.22,CCOC1(C(=O)NC23CC(CO)(C2)C3)CNC1,238609755_169805926,48,0
1.219,CCN[C@@H](CO)C(=O)NC12CC(CO)(C1)C2,238609755_83962029,48,0
1.217,NC(=O)N[C@H](CO)C(=O)NC12CC(CO)(C1)C2,238609755_2522564,48,0
1.215,Cn1nnc(CC(=O)NC23CC(CO)(C2)C3)n1,238609755_1564366,48,0
1.214,O=C(NC12CC(CO)(C1)C2)C1(O)CNC1,238609755_95532446,48,0
1.214,CCC[C@H](NC=O)C(=O)NC12CC(CO)(C1)C2,238609755_30836326,48,0
1.213,N[C@]1(C(=O)NC23CC(CO)(C2)C3)C[C@@H](F)C1,238609755_102916636,48,0
1.211,O=C(NC(=O)C12CC(F)(CN1)C2)NC1CNC1,85256253_38343255,48,0
1.211,CN[C@@H](CO)C(=O)NC12CC(CO)(C1)C2,238609755_2384916,48,0
1.21,CCOC(=O)[C@@H](CO)NC(=O)C12CC(N)(C1)C2,20230747_12506690,48,0
