score,SMILES,Name,idx,cycle
1.141,CNC(=O)[C@@H]1C[C@@H]1C(=O)NC1CCN(C(C)=O)CC1,2530002_37652744,43,0
1.095,CC(=O)N1CCC(NC(=O)[C@@H]2C[C@@H]2C(N)=O)CC1,2530002_37461415,43,0
1.083,COC(=O)[C@H]1C[C@H]1C(=O)NC1CCN(C(C)=O)CC1,2530002_39240026,43,0
1.068,CC(NC(=O)CNC1=NCCN1)=c1ccc(=C=[N])cc1,1560408760_1592098,43,0
1.065,CCNC(=O)CC(=O)NC1CCN(C(C)=O)CC1,2530002_20205189,43,0
1.064,CNC(=O)CCC(=O)N[C@H]1CN[C@H](C(=O)OC)C1,40448641_409891,43,0
1.062,CC(=O)N1CCC(NC(=O)CC(=O)NC(C)C)CC1,2530002_20204964,43,0
1.059,CNC(=O)CCC(=O)N[C@]1(C)CCC(=O)N(C)C1,257934020_409891,43,0
1.058,CC(NC(=O)CNC1COC1)=c1ccc(=C=[N])cc1,1560408760_86196658,43,0
1.057,CC(=O)N1CCC(NC(=O)CCC(=O)N(C)C)CC1,2530002_1678903,43,0
1.055,CC(=O)NCCCC(=O)NC1CCN(C(C)=O)CC1,2530002_1529559,43,0
1.052,CC(NC(=O)CN1CCCC1=O)=c1ccc(=C=[N])cc1,1560408760_4204933,43,0
1.051,CC(NC(=O)CN1CC=CC1)=c1ccc(=C=[N])cc1,1560408760_113215262,43,0
1.05,CC(NC(=O)CN1CCOC1=O)=c1ccc(=C=[N])cc1,1560408760_16124137,43,0
1.046,COCCNC(=O)CNC(=O)C1CN(C(C)=O)C1,4218734_19686066,43,0
1.046,CC(NC(=O)C[C@@H]1COCCO1)=c1ccc(=C=[N])cc1,1560408760_62153217,43,0
1.043,CC(NC(=O)[C@@H]1[C@@H]2COC[C@@H]21)=c1ccc(=C=[N])cc1,1560408760_100145351,43,0
1.043,CC(NC(=O)C1[C@H]2COC[C@H]12)=c1ccc(=C=[N])cc1,1560408760_100008578,43,0
1.041,CCNC(=O)CC(=O)N[C@H]1CN[C@H](C(=O)OC)C1,40448641_20205189,43,0
